"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","response"
"[{""page_index"":0,""viewing_time"":1977.5550000013027},{""page_index"":1,""viewing_time"":982.5149999996938},{""page_index"":2,""viewing_time"":9255.209999999352}]","12215.809999999692","instructions","0","12243","0.0-0.0","38443","","","",""
"","5622.755000000325","survey-text","1","17868","0.0-1.0","38443","{""Q0"":""51""}","","",""
"","7501.685000001089","survey-text","2","25372","0.0-2.0","38443","{""Q0"":""Completed doctorate""}","","",""
"","28374.449999999342","survey-text","3","53747","0.0-3.0","38443","{""Q0"":""21""}","","",""
"","11397.909999999683","survey-text","4","65146","0.0-4.0","38443","{""Q0"":""Moveable do, do based minor""}","","",""
"","3373.2249999993655","survey-text","5","68520","0.0-5.0","38443","{""Q0"":""Horn""}","","",""
"","14064.909999999145","survey-text","6","82586","0.0-6.0","38443","{""Q0"":""PhD Music Theory""}","","",""
"","9166.849999999613","survey-text","7","91754","0.0-7.0","38443","{""Q0"":""West Liberty University""}","","",""
"[{""page_index"":0,""viewing_time"":3422.2700000009354},{""page_index"":1,""viewing_time"":16936.18499999866},{""page_index"":2,""viewing_time"":2567.9200000013225},{""page_index"":3,""viewing_time"":2655.9499999984837}]","25582.775000000765","instructions","8","117337","0.0-8.0","38443","","","",""
"","33405.37000000039","image-button-response","9","150746","0.0-9.0-0.0","38443","","img/Berkowitz382t.png","3",""
"","6925.06499999942","image-button-response","10","157673","0.0-9.0-1.0","38443","","img/Berkowitz382t.png","4",""
"","8765.064999999595","image-slider-response","11","166441","0.0-9.0-2.0","38443","","","","73"
"","7324.899999999616","image-slider-response","12","173768","0.0-9.0-3.0","38443","","","","97"
"","2078.5350000005565","image-button-response","13","175848","0.0-9.0-4.0","38443","","img/Berkowitz382t.png","1",""
"","29894.14499999839","image-button-response","14","205744","0.0-9.0-0.1","38443","","img/Berkowitz607tx.png","4",""
"","3981.5049999997136","image-button-response","15","209728","0.0-9.0-1.1","38443","","img/Berkowitz607tx.png","7",""
"","5221.385000000737","image-slider-response","16","214951","0.0-9.0-2.1","38443","","","","100"
"","25229.925000001473","image-slider-response","17","240182","0.0-9.0-3.1","38443","","","","14"
"","1958.2800000007555","image-button-response","18","242142","0.0-9.0-4.1","38443","","img/Berkowitz607tx.png","1",""
"","30382.46000000075","image-button-response","19","272526","0.0-9.0-0.2","38443","","img/Berkowitz629.png","4",""
