"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","response"
"[{""page_index"":0,""viewing_time"":2621.5250000241213},{""page_index"":1,""viewing_time"":6249.614999978803},{""page_index"":2,""viewing_time"":1552.9850000166334}]","10424.560000014026","instructions","0","10434","0.0-0.0","53633","","","",""
"","3832.1650000289083","survey-text","1","14268","0.0-1.0","53633","{""Q0"":""38""}","","",""
"","5731.280000007246","survey-text","2","20001","0.0-2.0","53633","{""Q0"":""Completed Ph.D.""}","","",""
"","15717.529999965336","survey-text","3","35720","0.0-3.0","53633","{""Q0"":""7""}","","",""
"","9563.820000039414","survey-text","4","45285","0.0-4.0","53633","{""Q0"":""Moveable-Do""}","","",""
"","6812.139999994542","survey-text","5","52099","0.0-5.0","53633","{""Q0"":""Piano, Violin""}","","",""
"","6455.119999998715","survey-text","6","58555","0.0-6.0","53633","{""Q0"":""PhD Music Theory""}","","",""
"","17241.244999982882","survey-text","7","75798","0.0-7.0","53633","{""Q0"":""The Peabody Conservatory of the Johns Hopkins University""}","","",""
"[{""page_index"":0,""viewing_time"":3038.47999998834},{""page_index"":1,""viewing_time"":13976.690000039525},{""page_index"":2,""viewing_time"":1860.805000003893},{""page_index"":3,""viewing_time"":1245.9949999465607}]","20122.465000022203","instructions","8","95922","0.0-8.0","53633","","","",""
"","16438.985000015236","image-button-response","9","112364","0.0-9.0-0.0","53633","","img/Berkowitz334t.png","2",""
"","17395.450000010896","image-button-response","10","129761","0.0-9.0-1.0","53633","","img/Berkowitz334t.png","7",""
"","12561.835000000428","image-slider-response","11","142326","0.0-9.0-2.0","53633","","","","50"
"","48424.735000007786","image-slider-response","12","190754","0.0-9.0-3.0","53633","","","","50"
"","4217.019999981858","image-button-response","13","194973","0.0-9.0-4.0","53633","","img/Berkowitz334t.png","1",""
"","10016.320000053383","image-button-response","14","204991","0.0-9.0-0.1","53633","","img/Berkowitz74.png","0",""
"","5588.974999962375","image-button-response","15","210581","0.0-9.0-1.1","53633","","img/Berkowitz74.png","2",""
"","12389.810000022408","image-slider-response","16","222973","0.0-9.0-2.1","53633","","","","14"
"","6251.129999989644","image-slider-response","17","229226","0.0-9.0-3.1","53633","","","","74"
"","1867.359999974724","image-button-response","18","231094","0.0-9.0-4.1","53633","","img/Berkowitz74.png","1",""
"","32810.029999993276","image-button-response","19","263907","0.0-9.0-0.2","53633","","img/Berkowitz88.png","0",""
"","4834.954999969341","image-button-response","20","268743","0.0-9.0-1.2","53633","","img/Berkowitz88.png","5",""
"","3767.610000038985","image-slider-response","21","272512","0.0-9.0-2.2","53633","","","","50"
"","2198.2650000136346","image-slider-response","22","274712","0.0-9.0-3.2","53633","","","","50"
"","1317.6150000072084","image-button-response","23","276031","0.0-9.0-4.2","53633","","img/Berkowitz88.png","1",""
"","30139.439999999013","image-button-response","24","306173","0.0-9.0-0.3","53633","","img/Berkowitz312.png","2",""
"","3612.589999975171","image-button-response","25","309788","0.0-9.0-1.3","53633","","img/Berkowitz312.png","5",""
"","3791.075000015553","image-slider-response","26","313580","0.0-9.0-2.3","53633","","","","50"
"","6129.045000008773","image-slider-response","27","319711","0.0-9.0-3.3","53633","","","","76"
"","992.2149999765679","image-button-response","28","320704","0.0-9.0-4.3","53633","","img/Berkowitz312.png","0",""
"","10699.629999988247","image-button-response","29","331406","0.0-9.0-0.4","53633","","img/Berkowitz607tx.png","4",""
"","5438.159999961499","image-button-response","30","336846","0.0-9.0-1.4","53633","","img/Berkowitz607tx.png","7",""
"","6865.455000021029","image-slider-response","31","343712","0.0-9.0-2.4","53633","","","","84"
"","9595.404999970924","image-slider-response","32","353309","0.0-9.0-3.4","53633","","","","0"
"","24756.57999998657","image-button-response","33","378068","0.0-9.0-4.4","53633","","img/Berkowitz607tx.png","1",""
"","14076.144999999087","image-button-response","34","392146","0.0-9.0-0.5","53633","","img/Berkowitz9.png","0",""
"","3581.629999971483","image-button-response","35","395729","0.0-9.0-1.5","53633","","img/Berkowitz9.png","1",""
"","4366.0349999554455","image-slider-response","36","400097","0.0-9.0-2.5","53633","","","","0"
"","3395.4500000108965","image-slider-response","37","403494","0.0-9.0-3.5","53633","","","","37"
"","1301.244999980554","image-button-response","38","404797","0.0-9.0-4.5","53633","","img/Berkowitz9.png","1",""
"","36091.130000015255","image-button-response","39","440890","0.0-9.0-0.6","53633","","img/Berkowitz417tx.png","1",""
"","4463.240000011865","image-button-response","40","445355","0.0-9.0-1.6","53633","","img/Berkowitz417tx.png","7",""
"","2901.7250000033528","image-slider-response","41","448259","0.0-9.0-2.6","53633","","","","50"
"","5138.370000000577","image-slider-response","42","453399","0.0-9.0-3.6","53633","","","","50"
"","1786.2199999508448","image-button-response","43","455187","0.0-9.0-4.6","53633","","img/Berkowitz417tx.png","1",""
"","7245.48500002129","image-button-response","44","462434","0.0-9.0-0.7","53633","","img/Berkowitz622.png","4",""
"","4229.129999992438","image-button-response","45","466665","0.0-9.0-1.7","53633","","img/Berkowitz622.png","7",""
"","7588.94499996677","image-slider-response","46","474257","0.0-9.0-2.7","53633","","","","100"
"","4077.7349999989383","image-slider-response","47","478336","0.0-9.0-3.7","53633","","","","0"
"","1187.3150000465102","image-button-response","48","479525","0.0-9.0-4.7","53633","","img/Berkowitz622.png","1",""
"","8534.014999982901","image-button-response","49","488060","0.0-9.0-0.8","53633","","img/Berkowitz627.png","4",""
"","4941.1500000278465","image-button-response","50","493003","0.0-9.0-1.8","53633","","img/Berkowitz627.png","9",""
"","4588.424999965355","image-slider-response","51","497593","0.0-9.0-2.8","53633","","","","100"
"","5085.459999972954","image-slider-response","52","502680","0.0-9.0-3.8","53633","","","","0"
"","774.6850000112318","image-button-response","53","503456","0.0-9.0-4.8","53633","","img/Berkowitz627.png","1",""
"","10034.935000003316","image-button-response","54","513492","0.0-9.0-0.9","53633","","img/Berkowitz75.png","0",""
"","3522.0449999906123","image-button-response","55","517016","0.0-9.0-1.9","53633","","img/Berkowitz75.png","1",""
"","3479.695000045467","image-slider-response","56","520497","0.0-9.0-2.9","53633","","","","0"
"","4755.120000045281","image-slider-response","57","525253","0.0-9.0-3.9","53633","","","","100"
"","1135.3499999968335","image-button-response","58","526390","0.0-9.0-4.9","53633","","img/Berkowitz75.png","1",""
"","24610.935000004247","image-button-response","59","551003","0.0-9.0-0.10","53633","","img/Berkowitz156.png","1",""
"","1487.0050000026822","image-button-response","60","552492","0.0-9.0-1.10","53633","","img/Berkowitz156.png","5",""
"","4741.524999961257","image-slider-response","61","557235","0.0-9.0-2.10","53633","","","","43"
"","4536.605000030249","image-slider-response","62","561773","0.0-9.0-3.10","53633","","","","79"
"","1259.7400000086054","image-button-response","63","563035","0.0-9.0-4.10","53633","","img/Berkowitz156.png","1",""
"","7323.529999994207","image-button-response","64","570360","0.0-9.0-0.11","53633","","img/Berkowitz629.png","4",""
"","4850.570000009611","image-button-response","65","575212","0.0-9.0-1.11","53633","","img/Berkowitz629.png","7",""
"","3633.4899999783374","image-slider-response","66","578847","0.0-9.0-2.11","53633","","","","100"
"","3044.1950000240467","image-slider-response","67","581893","0.0-9.0-3.11","53633","","","","0"
"","2052.9850000166334","image-button-response","68","583948","0.0-9.0-4.11","53633","","img/Berkowitz629.png","1",""
"","11231.440000003204","image-button-response","69","595182","0.0-9.0-0.12","53633","","img/Berkowitz294.png","2",""
"","3581.4749999553896","image-button-response","70","598765","0.0-9.0-1.12","53633","","img/Berkowitz294.png","5",""
"","5902.775000024121","image-slider-response","71","604670","0.0-9.0-2.12","53633","","","","33"
"","1915.5700000119396","image-slider-response","72","606587","0.0-9.0-3.12","53633","","","","50"
"","758.30499996664","image-button-response","73","607346","0.0-9.0-4.12","53633","","img/Berkowitz294.png","1",""
"","9559.685000043828","image-button-response","74","616908","0.0-9.0-0.13","53633","","img/Berkowitz282.png","0",""
"","7609.950000012759","image-button-response","75","624520","0.0-9.0-1.13","53633","","img/Berkowitz282.png","3",""
"","4588.140000007115","image-slider-response","76","629109","0.0-9.0-2.13","53633","","","","31"
"","27058.874999987893","image-slider-response","77","656171","0.0-9.0-3.13","53633","","","","39"
"","1187.7749999985099","image-button-response","78","657360","0.0-9.0-4.13","53633","","img/Berkowitz282.png","1",""
"","14897.664999996778","image-button-response","79","672259","0.0-9.0-0.14","53633","","img/Berkowitz379.png","2",""
"","2723.890000022948","image-button-response","80","674985","0.0-9.0-1.14","53633","","img/Berkowitz379.png","5",""
"","5029.3599999859","image-slider-response","81","680016","0.0-9.0-2.14","53633","","","","57"
"","2575.5950000020675","image-slider-response","82","682593","0.0-9.0-3.14","53633","","","","50"
