"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","response"
"[{""page_index"":0,""viewing_time"":2963.1749999998647},{""page_index"":1,""viewing_time"":12188.015000000178},{""page_index"":2,""viewing_time"":6795.4500000000735}]","21947.33499999984","instructions","0","22073","0.0-0.0","32609","","","",""
"","4847.80499999988","survey-text","1","26923","0.0-1.0","32609","{""Q0"":""32""}","","",""
"","11345.074999999728","survey-text","2","38270","0.0-2.0","32609","{""Q0"":""Doctoral Candidate""}","","",""
"","12500.165000000372","survey-text","3","50772","0.0-3.0","32609","{""Q0"":""5""}","","",""
"","12877.210000000108","survey-text","4","63650","0.0-4.0","32609","{""Q0"":""Moveable-Do""}","","",""
"","5585.224999999809","survey-text","5","69236","0.0-5.0","32609","{""Q0"":""Violin""}","","",""
"","8260.729999999967","survey-text","6","77498","0.0-6.0","32609","{""Q0"":""MM Music Theory""}","","",""
"","12913.420000000318","survey-text","7","90413","0.0-7.0","32609","{""Q0"":""Florida State University""}","","",""
"[{""page_index"":0,""viewing_time"":2293.3699999998644},{""page_index"":1,""viewing_time"":32674.71000000024},{""page_index"":2,""viewing_time"":2774.3499999996857},{""page_index"":3,""viewing_time"":4485.355000000243}]","42228.14500000005","instructions","8","132642","0.0-8.0","32609","","","",""
"","52346.08500000014","image-button-response","9","184991","0.0-9.0-0.0","32609","","img/Berkowitz282.png","2",""
"","33759.10000000021","image-button-response","10","218752","0.0-9.0-1.0","32609","","img/Berkowitz282.png","5",""
"","820792.425","image-slider-response","11","1039546","0.0-9.0-2.0","32609","","","","39"
"","9403.259999999544","image-slider-response","12","1048951","0.0-9.0-3.0","32609","","","","41"
"","2076.8349999999627","image-button-response","13","1051030","0.0-9.0-4.0","32609","","img/Berkowitz282.png","1",""
"","25470.18500000029","image-button-response","14","1076501","0.0-9.0-0.1","32609","","img/Berkowitz607tx.png","4",""
"","7716.789999999804","image-button-response","15","1084220","0.0-9.0-1.1","32609","","img/Berkowitz607tx.png","5",""
"","8556.594999999972","image-slider-response","16","1092778","0.0-9.0-2.1","32609","","","","64"
"","13027.40500000026","image-slider-response","17","1105807","0.0-9.0-3.1","32609","","","","0"
"","1985.8650000002235","image-button-response","18","1107794","0.0-9.0-4.1","32609","","img/Berkowitz607tx.png","1",""
"","54904.75500000012","image-button-response","19","1162700","0.0-9.0-0.2","32609","","img/Berkowitz334t.png","2",""
"","5196.725000000093","image-button-response","20","1167898","0.0-9.0-1.2","32609","","img/Berkowitz334t.png","5",""
"","7761.155000000028","image-slider-response","21","1175661","0.0-9.0-2.2","32609","","","","36"
"","6006.300000000047","image-slider-response","22","1181669","0.0-9.0-3.2","32609","","","","63"
"","2804.6100000001024","image-button-response","23","1184475","0.0-9.0-4.2","32609","","img/Berkowitz334t.png","1",""
"","43818.15999999968","image-button-response","24","1228294","0.0-9.0-0.3","32609","","img/Berkowitz156.png","1",""
"","3725.934999999823","image-button-response","25","1232022","0.0-9.0-1.3","32609","","img/Berkowitz156.png","5",""
"","3809.314999999944","image-slider-response","26","1235833","0.0-9.0-2.3","32609","","","","55"
"","6095.929999999935","image-slider-response","27","1241930","0.0-9.0-3.3","32609","","","","87"
"","1678.440000000177","image-button-response","28","1243610","0.0-9.0-4.3","32609","","img/Berkowitz156.png","1",""
