"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","response"
"[{""page_index"":0,""viewing_time"":4419},{""page_index"":1,""viewing_time"":14480},{""page_index"":2,""viewing_time"":4024}]","22926","instructions","0","22932","0.0-0.0","51759","","","",""
"","5848","survey-text","1","28788","0.0-1.0","51759","{""Q0"":""40""}","","",""
"","16128","survey-text","2","44922","0.0-2.0","51759","{""Q0"":""doctoral candidate (1 chapter left) ""}","","",""
"","59354","survey-text","3","104282","0.0-3.0","51759","{""Q0"":""7""}","","",""
"","126457","survey-text","4","230746","0.0-4.0","51759","{""Q0"":""moveable-do""}","","",""
"","6737","survey-text","5","237489","0.0-5.0","51759","{""Q0"":""clarinet""}","","",""
"","10880","survey-text","6","248376","0.0-6.0","51759","{""Q0"":""M.A. Music Theory""}","","",""
"","24361","survey-text","7","272741","0.0-7.0","51759","{""Q0"":""University of Massachusetts Amherst""}","","",""
"[{""page_index"":0,""viewing_time"":2832},{""page_index"":1,""viewing_time"":36941},{""page_index"":2,""viewing_time"":3304},{""page_index"":3,""viewing_time"":4352}]","47430","instructions","8","320175","0.0-8.0","51759","","","",""
"","31852","image-button-response","9","352040","0.0-9.0-0.0","51759","","img/Berkowitz607tx.png","5",""
"","26830","image-button-response","10","378876","0.0-9.0-1.0","51759","","img/Berkowitz607tx.png","9",""
"","8405","image-slider-response","11","387284","0.0-9.0-2.0","51759","","","","100"
"","8953","image-slider-response","12","396243","0.0-9.0-3.0","51759","","","","0"
"","2481","image-button-response","13","398732","0.0-9.0-4.0","51759","","img/Berkowitz607tx.png","1",""
"","65405","image-button-response","14","464147","0.0-9.0-0.1","51759","","img/Berkowitz294.png","2",""
"","6679","image-button-response","15","470831","0.0-9.0-1.1","51759","","img/Berkowitz294.png","8",""
"","13690","image-slider-response","16","484526","0.0-9.0-2.1","51759","","","","57"
"","27745","image-slider-response","17","512276","0.0-9.0-3.1","51759","","","","84"
"","1859","image-button-response","18","514141","0.0-9.0-4.1","51759","","img/Berkowitz294.png","1",""
"","90126","image-button-response","19","604271","0.0-9.0-0.2","51759","","img/Berkowitz59.png","3",""
"","22812","image-button-response","20","627089","0.0-9.0-1.2","51759","","img/Berkowitz59.png","6",""
"","7499","image-slider-response","21","634597","0.0-9.0-2.2","51759","","","","69"
"","7537","image-slider-response","22","642141","0.0-9.0-3.2","51759","","","","0"
"","4771","image-button-response","23","646917","0.0-9.0-4.2","51759","","img/Berkowitz59.png","1",""
"","22578","image-button-response","24","669500","0.0-9.0-0.3","51759","","img/Berkowitz74.png","0",""
"","20658","image-button-response","25","690163","0.0-9.0-1.3","51759","","img/Berkowitz74.png","2",""
"","4810","image-slider-response","26","694978","0.0-9.0-2.3","51759","","","","0"
"","8739","image-slider-response","27","703722","0.0-9.0-3.3","51759","","","","94"
"","1955","image-button-response","28","705681","0.0-9.0-4.3","51759","","img/Berkowitz74.png","0",""
"","340681","image-button-response","29","1046367","0.0-9.0-0.4","51759","","img/Berkowitz312.png","1",""
"","24529","image-button-response","30","1070901","0.0-9.0-1.4","51759","","img/Berkowitz312.png","7",""
"","32472","image-slider-response","31","1103380","0.0-9.0-2.4","51759","","","","70"
"","21643","image-slider-response","32","1125025","0.0-9.0-3.4","51759","","","","46"
"","2452","image-button-response","33","1127481","0.0-9.0-4.4","51759","","img/Berkowitz312.png","1",""
"","69967","image-button-response","34","1197454","0.0-9.0-0.5","51759","","img/Berkowitz88.png","1",""
"","2587","image-button-response","35","1200046","0.0-9.0-1.5","51759","","img/Berkowitz88.png","6",""
"","7796","image-slider-response","36","1207847","0.0-9.0-2.5","51759","","","","57"
"","5626","image-slider-response","37","1213477","0.0-9.0-3.5","51759","","","","41"
"","2235","image-button-response","38","1215717","0.0-9.0-4.5","51759","","img/Berkowitz88.png","1",""
"","29962","image-button-response","39","1245684","0.0-9.0-0.6","51759","","img/Berkowitz9.png","0",""
"","14818","image-button-response","40","1260507","0.0-9.0-1.6","51759","","img/Berkowitz9.png","3",""
"","5179","image-slider-response","41","1265690","0.0-9.0-2.6","51759","","","","0"
"","9331","image-slider-response","42","1275025","0.0-9.0-3.6","51759","","","","94"
"","2268","image-button-response","43","1277297","0.0-9.0-4.6","51759","","img/Berkowitz9.png","1",""
"","77599","image-button-response","44","1354902","0.0-9.0-0.7","51759","","img/Berkowitz382t.png","3",""
"","25696","image-button-response","45","1380602","0.0-9.0-1.7","51759","","img/Berkowitz382t.png","5",""
"","22511","image-slider-response","46","1403115","0.0-9.0-2.7","51759","","","","91"
"","6891","image-slider-response","47","1410011","0.0-9.0-3.7","51759","","","","0"
"","1514","image-button-response","48","1411528","0.0-9.0-4.7","51759","","img/Berkowitz382t.png","1",""
"","16326","image-button-response","49","1427858","0.0-9.0-0.8","51759","","img/Berkowitz26.png","0",""
