"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","response"
"[{""page_index"":0,""viewing_time"":4447.500000009313},{""page_index"":1,""viewing_time"":9288.399999961257},{""page_index"":2,""viewing_time"":8327.30000000447}]","22076.00000000093","instructions","0","22087","0.0-0.0","36272","","","",""
"","6065.3000000165775","survey-text","1","28169","0.0-1.0","36272","{""Q0"":""41""}","","",""
"","12970.300000044517","survey-text","2","41158","0.0-2.0","36272","{""Q0"":""Completed doctoral level""}","","",""
"","10598.899999982677","survey-text","3","51762","0.0-3.0","36272","{""Q0"":""8 yrs""}","","",""
"","10994.199999957345","survey-text","4","62762","0.0-4.0","36272","{""Q0"":""Moveable do""}","","",""
"","4853.50000008475","survey-text","5","67620","0.0-5.0","36272","{""Q0"":""Piano""}","","",""
"","7671.100000035949","survey-text","6","75296","0.0-6.0","36272","{""Q0"":""Dma piano""}","","",""
"","9399.399999994785","survey-text","7","84699","0.0-7.0","36272","{""Q0"":""Elizabethtown College""}","","",""
"[{""page_index"":0,""viewing_time"":5581.400000024587},{""page_index"":1,""viewing_time"":13734.10000000149},{""page_index"":2,""viewing_time"":2738.800000050105},{""page_index"":3,""viewing_time"":5028.399999951944}]","27083.600000012666","instructions","8","111785","0.0-8.0","36272","","","",""
"","24782.40000002552","image-button-response","9","136590","0.0-9.0-0.0","36272","","img/Berkowitz627.png","5",""
"","22738.200000021607","image-button-response","10","159341","0.0-9.0-1.0","36272","","img/Berkowitz627.png","9",""
"","17627.19999998808","image-slider-response","11","176993","0.0-9.0-2.0","36272","","","","84"
"","18572.20000005327","image-slider-response","12","195575","0.0-9.0-3.0","36272","","","","4"
"","5598.300000070594","image-button-response","13","201182","0.0-9.0-4.0","36272","","img/Berkowitz627.png","1",""
"","30775.699999998324","image-button-response","14","231966","0.0-9.0-0.1","36272","","img/Berkowitz70.png","1",""
"","2892.8999999770895","image-button-response","15","234870","0.0-9.0-1.1","36272","","img/Berkowitz70.png","7",""
"","18581.29999996163","image-slider-response","16","253461","0.0-9.0-2.1","36272","","","","42"
"","7685.900000040419","image-slider-response","17","261155","0.0-9.0-3.1","36272","","","","93"
"","5194.900000002235","image-button-response","18","266894","0.0-9.0-4.1","36272","","img/Berkowitz70.png","1",""
"","10048.999999999069","image-button-response","19","276951","0.0-9.0-0.2","36272","","img/Berkowitz294.png","2",""
"","7919.400000013411","image-button-response","20","284879","0.0-9.0-1.2","36272","","img/Berkowitz294.png","7",""
"","13471.99999995064","image-slider-response","21","298358","0.0-9.0-2.2","36272","","","","64"
"","8046.699999948032","image-slider-response","22","306414","0.0-9.0-3.2","36272","","","","91"
"","3965.199999976903","image-button-response","23","310386","0.0-9.0-4.2","36272","","img/Berkowitz294.png","1",""
"","33691.500000073574","image-button-response","24","344084","0.0-9.0-0.3","36272","","img/Berkowitz282.png","2",""
"","2645.100000081584","image-button-response","25","346740","0.0-9.0-1.3","36272","","img/Berkowitz282.png","6",""
"","6582.500000018626","image-slider-response","26","353332","0.0-9.0-2.3","36272","","","","54"
"","6324.599999934435","image-slider-response","27","359665","0.0-9.0-3.3","36272","","","","15"
"","2708.8000000221655","image-button-response","28","362382","0.0-9.0-4.3","36272","","img/Berkowitz282.png","1",""
"","10309.999999939464","image-button-response","29","372699","0.0-9.0-0.4","36272","","img/Berkowitz382t.png","1",""
"","3388.0999999819323","image-button-response","30","376098","0.0-9.0-1.4","36272","","img/Berkowitz382t.png","6",""
"","6951.000000000931","image-slider-response","31","383056","0.0-9.0-2.4","36272","","","","38"
"","4274.800000013784","image-slider-response","32","387337","0.0-9.0-3.4","36272","","","","92"
"","3201.9999999320135","image-button-response","33","390545","0.0-9.0-4.4","36272","","img/Berkowitz382t.png","1",""
"","11685.70000003092","image-button-response","34","402240","0.0-9.0-0.5","36272","","img/Berkowitz334t.png","2",""
"","3261.1000000033528","image-button-response","35","405511","0.0-9.0-1.5","36272","","img/Berkowitz334t.png","9",""
"","15241.700000013225","image-slider-response","36","420759","0.0-9.0-2.5","36272","","","","68"
"","8286.500000045635","image-slider-response","37","429053","0.0-9.0-3.5","36272","","","","86"
"","2112.100000027567","image-button-response","38","431170","0.0-9.0-4.5","36272","","img/Berkowitz334t.png","1",""
"","5576.200000010431","image-button-response","39","436754","0.0-9.0-0.6","36272","","img/Berkowitz3.png","0",""
"","8192.799999960698","image-button-response","40","444956","0.0-9.0-1.6","36272","","img/Berkowitz3.png","3",""
"","5596.600000048056","image-slider-response","41","450560","0.0-9.0-2.6","36272","","","","11"
"","6158.000000054017","image-slider-response","42","456736","0.0-9.0-3.6","36272","","","","99"
"","1710.1000000257045","image-button-response","43","458452","0.0-9.0-4.6","36272","","img/Berkowitz3.png","1",""
"","6290.099999983795","image-button-response","44","464750","0.0-9.0-0.7","36272","","img/Berkowitz26.png","0",""
"","3608.4999999729916","image-button-response","45","468370","0.0-9.0-1.7","36272","","img/Berkowitz26.png","4",""
"","7305.399999953806","image-slider-response","46","475753","0.0-9.0-2.7","36272","","","","15"
"","3607.6999999349937","image-slider-response","47","479368","0.0-9.0-3.7","36272","","","","100"
"","2376.5000000130385","image-button-response","48","481753","0.0-9.0-4.7","36272","","img/Berkowitz26.png","1",""
"","16437.7000000095","image-button-response","49","498198","0.0-9.0-0.8","36272","","img/Berkowitz417tx.png","1",""
"","2223.8999999826774","image-button-response","50","500433","0.0-9.0-1.8","36272","","img/Berkowitz417tx.png","8",""
"","5682.999999960884","image-slider-response","51","506123","0.0-9.0-2.8","36272","","","","64"
"","4608.499999972992","image-slider-response","52","510739","0.0-9.0-3.8","36272","","","","93"
"","1844.7999999625608","image-button-response","53","512592","0.0-9.0-4.8","36272","","img/Berkowitz417tx.png","1",""
"","5880.499999970198","image-button-response","54","518480","0.0-9.0-0.9","36272","","img/Berkowitz75.png","2",""
"","4812.000000034459","image-button-response","55","523301","0.0-9.0-1.9","36272","","img/Berkowitz75.png","3",""
"","3069.2000000271946","image-slider-response","56","526378","0.0-9.0-2.9","36272","","","","63"
"","3006.999999983236","image-slider-response","57","529392","0.0-9.0-3.9","36272","","","","93"
"","2442.700000014156","image-button-response","58","531841","0.0-9.0-4.9","36272","","img/Berkowitz75.png","1",""
"","18224.300000001676","image-button-response","59","550073","0.0-9.0-0.10","36272","","img/Berkowitz629.png","4",""
"","2072.6999999023974","image-button-response","60","534374","0.0-9.0-1.10","36272","","img/Berkowitz629.png","8",""
"","4997.000000090338","image-slider-response","61","539374","0.0-9.0-2.10","36272","","","","100"
"","16143.900000024587","image-slider-response","62","555523","0.0-9.0-3.10","36272","","","","31"
"","1513.0999999819323","image-button-response","63","557049","0.0-9.0-4.10","36272","","img/Berkowitz629.png","1",""
"","5032.999999937601","image-button-response","64","562092","0.0-9.0-0.11","36272","","img/Berkowitz9.png","0",""
"","1538.9000000432134","image-button-response","65","563642","0.0-9.0-1.11","36272","","img/Berkowitz9.png","3",""
"","5300.500000012107","image-slider-response","66","568951","0.0-9.0-2.11","36272","","","","10"
"","5192.700000014156","image-slider-response","67","574153","0.0-9.0-3.11","36272","","","","98"
"","2696.3999998988584","image-button-response","68","576873","0.0-9.0-4.11","36272","","img/Berkowitz9.png","1",""
"","9543.499999912456","image-button-response","69","604423","0.0-9.0-0.12","36272","","img/Berkowitz59.png","0",""
"","3770.0999999651685","image-button-response","70","608198","0.0-9.0-1.12","36272","","img/Berkowitz59.png","7",""
"","3731.199999921955","image-slider-response","71","611937","0.0-9.0-2.12","36272","","","","33"
"","2575.400000088848","image-slider-response","72","614520","0.0-9.0-3.12","36272","","","","98"
"","1823.1000000378117","image-button-response","73","616351","0.0-9.0-4.12","36272","","img/Berkowitz59.png","1",""
"","24461.299999966286","image-button-response","74","622436","0.0-9.0-0.13","36272","","img/Berkowitz607tx.png","4",""
"","2792.9000000003725","image-button-response","75","625247","0.0-9.0-1.13","36272","","img/Berkowitz607tx.png","8",""
"","3556.3000000547618","image-slider-response","76","628817","0.0-9.0-2.13","36272","","","","96"
